thoi_gian_KaNak,thoi_gian_AnKhe,Tổng lưu lượng xả (m³/s)[Thực tế],Lưu lượng đến hồ (m³/s),Sum_Mua
2020-08-09 12:00:00,2020-08-09 20:00:00,0.0,4.02,0.0
2020-08-09 13:00:00,2020-08-09 21:00:00,0.0,3.98,0.0
2020-08-09 14:00:00,2020-08-09 22:00:00,0.0,3.82,0.0
2020-08-09 15:00:00,2020-08-09 23:00:00,0.0,3.96,0.0
2020-08-09 16:00:00,2020-08-10 06:00:00,0.0,3.98,0.0
2020-08-09 17:00:00,2020-08-10 07:00:00,0.0,3.92,2.0
2020-08-10 00:00:00,2020-08-10 08:00:00,0.0,3.94,0.0
2020-08-10 01:00:00,2020-08-10 09:00:00,0.0,4.0,0.0
2020-08-10 02:00:00,2020-08-10 10:00:00,0.0,6.16,0.0
2020-08-10 03:00:00,2020-08-10 11:00:00,0.0,9.56,0.0
2020-08-10 04:00:00,2020-08-10 12:00:00,0.0,9.54,0.0
2020-08-10 05:00:00,2020-08-10 13:00:00,0.0,6.33,0.0
2020-08-10 06:00:00,2020-08-10 14:00:00,0.0,6.34,0.0
2020-08-10 07:00:00,2020-08-10 15:00:00,0.0,6.36,0.0
2020-08-10 08:00:00,2020-08-10 16:00:00,0.0,6.33,0.0
2020-08-10 09:00:00,2020-08-10 17:00:00,0.0,28.0,0.0
2020-08-10 10:00:00,2020-08-10 18:00:00,27.6,35.22,0.0
2020-08-10 11:00:00,2020-08-10 19:00:00,28.6,35.23,0.0
2020-08-10 12:00:00,2020-08-10 20:00:00,28.6,35.22,0.0
2020-08-10 13:00:00,2020-08-10 21:00:00,28.6,35.2,0.800000011920929
2020-08-10 14:00:00,2020-08-10 22:00:00,28.6,35.22,0.6000000089406967
2020-08-10 15:00:00,2020-08-10 23:00:00,28.6,35.24,0.0
2020-08-10 16:00:00,2020-08-11 06:00:00,28.6,34.05,0.0
2020-08-10 17:00:00,2020-08-11 07:00:00,28.6,31.44,0.0
2020-08-11 00:00:00,2020-08-11 08:00:00,28.6,31.24,0.0
2020-08-11 01:00:00,2020-08-11 09:00:00,28.6,35.22,0.0
2020-08-11 02:00:00,2020-08-11 10:00:00,28.6,35.23,0.0
2020-08-11 03:00:00,2020-08-11 11:00:00,28.6,35.22,0.0
2020-08-11 04:00:00,2020-08-11 12:00:00,28.6,32.37,0.0
2020-08-11 05:00:00,2020-08-11 13:00:00,28.6,28.83,0.0
2020-08-11 06:00:00,2020-08-11 14:00:00,28.6,30.06,0.0
2020-08-11 07:00:00,2020-08-11 15:00:00,28.6,30.05,0.0
2020-08-11 08:00:00,2020-08-11 16:00:00,28.6,30.06,0.0
2020-08-11 09:00:00,2020-08-11 17:00:00,28.6,30.04,0.0
2020-08-11 10:00:00,2020-08-11 18:00:00,28.6,30.06,0.0
2020-08-11 11:00:00,2020-08-11 19:00:00,28.6,29.07,0.0
2020-08-11 12:00:00,2020-08-11 20:00:00,28.6,30.22,0.0
2020-08-11 13:00:00,2020-08-11 21:00:00,28.6,30.47,0.0
2020-08-11 14:00:00,2020-08-11 22:00:00,28.6,30.45,0.0
2020-08-11 15:00:00,2020-08-11 23:00:00,28.6,30.48,0.0
2020-08-11 16:00:00,2020-08-12 06:00:00,28.6,29.77,0.0
2020-08-11 17:00:00,2020-08-12 07:00:00,28.6,30.62,0.0
2020-08-12 00:00:00,2020-08-12 08:00:00,28.6,30.64,0.2000000029802322
2020-08-12 01:00:00,2020-08-12 09:00:00,28.6,30.65,0.0
2020-08-12 02:00:00,2020-08-12 10:00:00,28.6,30.68,0.0
2020-08-12 03:00:00,2020-08-12 11:00:00,28.6,30.66,0.0
2020-08-12 04:00:00,2020-08-12 12:00:00,28.6,30.61,0.0
2020-08-12 05:00:00,2020-08-12 13:00:00,28.6,30.57,0.0
2020-08-12 06:00:00,2020-08-12 14:00:00,28.6,31.28,0.0
2020-08-12 07:00:00,2020-08-12 15:00:00,28.6,31.32,0.0
2020-08-12 08:00:00,2020-08-12 16:00:00,28.6,31.29,0.0
2020-08-12 09:00:00,2020-08-12 17:00:00,28.6,31.35,0.2000000029802322
2020-08-12 10:00:00,2020-08-12 18:00:00,28.6,31.33,0.2000000029802322
2020-08-12 11:00:00,2020-08-12 19:00:00,28.6,31.37,0.0
2020-08-12 12:00:00,2020-08-12 20:00:00,28.6,33.84,0.2000000029802322
2020-08-12 13:00:00,2020-08-12 21:00:00,28.6,32.22,0.0
2020-08-12 14:00:00,2020-08-12 22:00:00,28.6,32.23,0.0
2020-08-12 15:00:00,2020-08-12 23:00:00,28.6,32.21,0.0
2020-08-12 16:00:00,2020-08-13 06:00:00,28.6,29.83,0.0
2020-08-12 17:00:00,2020-08-13 07:00:00,28.6,29.84,11.239999994635582
2020-08-13 00:00:00,2020-08-13 08:00:00,28.6,29.96,0.0
2020-08-13 01:00:00,2020-08-13 09:00:00,28.6,30.89,0.0
2020-08-13 02:00:00,2020-08-13 10:00:00,28.6,30.95,0.0
2020-08-13 03:00:00,2020-08-13 11:00:00,28.6,30.92,0.0
2020-08-13 04:00:00,2020-08-13 12:00:00,28.6,30.88,0.0
2020-08-13 05:00:00,2020-08-13 13:00:00,28.6,30.93,0.2000000029802322
2020-08-13 06:00:00,2020-08-13 14:00:00,28.6,30.91,0.0
2020-08-13 07:00:00,2020-08-13 15:00:00,28.6,30.87,0.0
2020-08-13 08:00:00,2020-08-13 16:00:00,28.6,32.18,0.0
2020-08-13 09:00:00,2020-08-13 17:00:00,30.0,32.25,0.0
2020-08-13 10:00:00,2020-08-13 18:00:00,30.0,32.21,0.0
2020-08-13 11:00:00,2020-08-13 19:00:00,30.0,32.19,0.0
2020-08-13 12:00:00,2020-08-13 20:00:00,30.0,32.28,0.0
2020-08-13 13:00:00,2020-08-13 21:00:00,30.0,32.26,0.0
2020-08-13 14:00:00,2020-08-13 22:00:00,30.0,32.24,0.0
2020-08-13 15:00:00,2020-08-13 23:00:00,30.0,32.22,0.0
2020-08-13 16:00:00,2020-08-14 06:00:00,30.0,21.22,0.0
2020-08-13 17:00:00,2020-08-14 07:00:00,30.0,29.83,0.0
2020-08-14 00:00:00,2020-08-14 08:00:00,30.0,30.21,48.88000079989433
2020-08-14 01:00:00,2020-08-14 09:00:00,30.0,10.78,18.050000190734863
2020-08-14 02:00:00,2020-08-14 10:00:00,5.0,2.57,7.200000077486038
2020-08-14 03:00:00,2020-08-14 11:00:00,0.0,2.25,1.0000000149011612
2020-08-14 04:00:00,2020-08-14 12:00:00,0.0,2.21,0.0
2020-08-14 05:00:00,2020-08-14 13:00:00,0.0,2.17,0.0
2020-08-14 06:00:00,2020-08-14 14:00:00,0.0,2.19,0.0
2020-08-14 07:00:00,2020-08-14 15:00:00,0.0,3.56,0.0
2020-08-14 08:00:00,2020-08-14 16:00:00,0.0,3.62,0.0
2020-08-14 09:00:00,2020-08-14 17:00:00,0.0,3.58,0.0
2020-08-14 10:00:00,2020-08-14 18:00:00,0.0,3.65,0.0
2020-08-14 11:00:00,2020-08-14 19:00:00,0.0,3.72,0.0
2020-08-14 12:00:00,2020-08-14 20:00:00,0.0,3.78,0.0
2020-08-14 13:00:00,2020-08-14 21:00:00,0.0,3.83,0.0
2020-08-14 14:00:00,2020-08-14 22:00:00,0.0,2.37,0.0
2020-08-14 15:00:00,2020-08-14 23:00:00,0.0,3.58,0.0
2020-08-14 16:00:00,2020-08-15 06:00:00,0.0,3.93,0.0
2020-08-14 17:00:00,2020-08-15 07:00:00,0.0,2.85,3.5999999046325684
2020-08-15 00:00:00,2020-08-15 08:00:00,0.0,5.66,0.0
2020-08-15 01:00:00,2020-08-15 09:00:00,0.0,3.33,0.0
2020-08-15 02:00:00,2020-08-15 10:00:00,0.0,3.56,0.0
2020-08-15 03:00:00,2020-08-15 11:00:00,0.0,3.62,0.0
2020-08-15 04:00:00,2020-08-15 12:00:00,0.0,3.33,0.0
2020-08-15 05:00:00,2020-08-15 13:00:00,0.0,3.37,0.0
2020-08-15 06:00:00,2020-08-15 14:00:00,0.0,3.34,0.0
2020-08-15 07:00:00,2020-08-15 15:00:00,0.0,3.33,0.0
2020-08-15 08:00:00,2020-08-15 16:00:00,0.0,3.32,0.0
2020-08-15 09:00:00,2020-08-15 17:00:00,0.0,6.8,0.0
2020-08-15 10:00:00,2020-08-15 18:00:00,0.0,11.22,0.0
2020-08-15 11:00:00,2020-08-15 19:00:00,0.0,11.25,0.0
2020-08-15 12:00:00,2020-08-15 20:00:00,0.0,18.44,0.0
2020-08-15 13:00:00,2020-08-15 21:00:00,0.0,18.44,0.0
2020-08-15 14:00:00,2020-08-15 22:00:00,0.0,11.22,0.0
2020-08-15 15:00:00,2020-08-15 23:00:00,0.0,11.22,0.800000011920929
2020-08-15 16:00:00,2020-08-16 06:00:00,0.0,4.05,45.62999951839447
2020-08-15 17:00:00,2020-08-16 07:00:00,0.0,3.92,85.39000000059605
2020-08-16 00:00:00,2020-08-16 08:00:00,0.0,3.87,0.2000000029802322
2020-08-16 01:00:00,2020-08-16 09:00:00,0.0,3.92,0.0
2020-08-16 02:00:00,2020-08-16 10:00:00,0.0,3.95,0.0
2020-08-16 03:00:00,2020-08-16 11:00:00,0.0,3.98,0.0
2020-08-16 04:00:00,2020-08-16 12:00:00,0.0,4.0,0.0
2020-08-16 05:00:00,2020-08-16 13:00:00,0.0,3.99,0.4399999976158142
2020-08-16 06:00:00,2020-08-16 14:00:00,0.0,4.01,0.0
2020-08-16 07:00:00,2020-08-16 15:00:00,0.0,3.99,0.2000000029802322
2020-08-16 08:00:00,2020-08-16 16:00:00,0.0,3.97,0.0
2020-08-16 09:00:00,2020-08-16 17:00:00,0.0,3.94,0.0
2020-08-16 10:00:00,2020-08-16 18:00:00,0.0,3.96,0.0
2020-08-16 11:00:00,2020-08-16 19:00:00,0.0,3.98,0.0
2020-08-16 12:00:00,2020-08-16 20:00:00,0.0,3.78,0.0
2020-08-16 13:00:00,2020-08-16 21:00:00,0.0,3.65,0.0
2020-08-16 14:00:00,2020-08-16 22:00:00,0.0,3.62,0.0
2020-08-16 15:00:00,2020-08-16 23:00:00,0.0,3.51,0.0
2020-08-16 16:00:00,2020-08-17 06:00:00,0.0,3.48,0.0
2020-08-16 17:00:00,2020-08-17 07:00:00,0.0,3.45,0.0
2020-08-17 00:00:00,2020-08-17 08:00:00,0.0,4.02,0.0
2020-08-17 01:00:00,2020-08-17 09:00:00,0.0,4.11,0.0
2020-08-17 02:00:00,2020-08-17 10:00:00,0.0,4.15,0.2000000029802322
2020-08-17 03:00:00,2020-08-17 11:00:00,0.0,4.52,0.0
2020-08-17 04:00:00,2020-08-17 12:00:00,0.0,4.73,0.0
2020-08-17 05:00:00,2020-08-17 13:00:00,0.0,5.12,0.0
2020-08-17 06:00:00,2020-08-17 14:00:00,0.0,7.53,0.0
2020-08-17 07:00:00,2020-08-17 15:00:00,0.0,14.67,0.0
2020-08-17 08:00:00,2020-08-17 16:00:00,10.5,34.67,0.0
2020-08-17 09:00:00,2020-08-17 17:00:00,30.0,34.62,0.0
2020-08-17 10:00:00,2020-08-17 18:00:00,30.0,34.67,0.0
2020-08-17 11:00:00,2020-08-17 19:00:00,30.0,34.68,0.0
2020-08-17 12:00:00,2020-08-17 20:00:00,30.0,34.65,0.0
2020-08-17 13:00:00,2020-08-17 21:00:00,30.0,34.62,0.0
2020-08-17 14:00:00,2020-08-17 22:00:00,30.0,34.42,0.0
2020-08-17 15:00:00,2020-08-17 23:00:00,30.0,34.36,0.0
2020-08-17 16:00:00,2020-08-18 06:00:00,30.0,33.58,0.0
2020-08-17 17:00:00,2020-08-18 07:00:00,30.0,33.52,0.0
2020-08-18 00:00:00,2020-08-18 08:00:00,30.0,33.47,0.0
2020-08-18 01:00:00,2020-08-18 09:00:00,30.0,33.49,0.0
2020-08-18 02:00:00,2020-08-18 10:00:00,30.0,33.46,0.0
2020-08-18 03:00:00,2020-08-18 11:00:00,30.0,33.45,0.0
2020-08-18 04:00:00,2020-08-18 12:00:00,30.0,33.47,0.0
2020-08-18 05:00:00,2020-08-18 13:00:00,30.0,33.32,0.0
2020-08-18 06:00:00,2020-08-18 14:00:00,30.0,32.67,0.0
2020-08-18 07:00:00,2020-08-18 15:00:00,30.0,35.22,0.2000000029802322
2020-08-18 08:00:00,2020-08-18 16:00:00,30.0,35.23,0.0
2020-08-18 09:00:00,2020-08-18 17:00:00,30.0,35.12,0.0
2020-08-18 10:00:00,2020-08-18 18:00:00,30.0,31.15,0.0
2020-08-18 11:00:00,2020-08-18 19:00:00,30.0,30.06,0.0
2020-08-18 12:00:00,2020-08-18 20:00:00,30.0,32.28,0.0
2020-08-18 13:00:00,2020-08-18 21:00:00,30.0,35.38,12.600000143051147
2020-08-18 14:00:00,2020-08-18 22:00:00,30.0,37.29,22.200000002980232
2020-08-18 15:00:00,2020-08-18 23:00:00,30.0,39.95,5.400000095367432
2020-08-18 16:00:00,2020-08-19 06:00:00,30.0,32.92,41.40000104904175
2020-08-18 17:00:00,2020-08-19 07:00:00,30.0,35.67,1.2000000178813934
2020-08-19 00:00:00,2020-08-19 08:00:00,30.0,35.67,0.2000000029802322
2020-08-19 01:00:00,2020-08-19 09:00:00,30.0,35.89,0.0
2020-08-19 02:00:00,2020-08-19 10:00:00,30.0,35.89,1.399999976158142
2020-08-19 03:00:00,2020-08-19 11:00:00,30.0,36.28,20.200000762939453
2020-08-19 04:00:00,2020-08-19 12:00:00,30.0,36.27,1.4000000208616257
2020-08-19 05:00:00,2020-08-19 13:00:00,30.0,36.25,1.80000002682209
2020-08-19 06:00:00,2020-08-19 14:00:00,30.0,36.29,1.0000000149011612
2020-08-19 07:00:00,2020-08-19 15:00:00,30.0,36.26,0.2000000029802322
2020-08-19 08:00:00,2020-08-19 16:00:00,30.0,36.25,0.2000000029802322
2020-08-19 09:00:00,2020-08-19 17:00:00,30.0,36.24,0.0
2020-08-19 10:00:00,2020-08-19 18:00:00,30.0,36.28,0.0
2020-08-19 11:00:00,2020-08-19 19:00:00,30.0,36.31,0.0
2020-08-19 12:00:00,2020-08-19 20:00:00,30.0,32.15,0.0
2020-08-19 13:00:00,2020-08-19 21:00:00,30.0,32.22,0.0
2020-08-19 14:00:00,2020-08-19 22:00:00,30.0,32.25,0.0
2020-08-19 15:00:00,2020-08-19 23:00:00,30.0,32.23,0.0
2020-08-19 16:00:00,2020-08-20 06:00:00,30.0,38.43,5.720000177621841
2020-08-19 17:00:00,2020-08-20 07:00:00,30.0,38.44,1.4500000178813934
2020-08-20 00:00:00,2020-08-20 08:00:00,30.0,33.02,0.2000000029802322
2020-08-20 01:00:00,2020-08-20 09:00:00,30.0,35.89,0.0
2020-08-20 02:00:00,2020-08-20 10:00:00,30.0,27.28,0.0
2020-08-20 03:00:00,2020-08-20 11:00:00,20.3,18.67,0.2000000029802322
2020-08-20 04:00:00,2020-08-20 12:00:00,15.0,18.68,0.2000000029802322
2020-08-20 05:00:00,2020-08-20 13:00:00,15.0,18.66,0.0
2020-08-20 06:00:00,2020-08-20 14:00:00,15.0,27.28,0.0
2020-08-20 07:00:00,2020-08-20 15:00:00,25.0,35.89,0.4899999946355819
2020-08-20 08:00:00,2020-08-20 16:00:00,30.0,35.89,2.130000039935112
2020-08-20 09:00:00,2020-08-20 17:00:00,32.0,35.88,9.530000150203705
2020-08-20 10:00:00,2020-08-20 18:00:00,32.0,35.87,12.250000059604645
2020-08-20 11:00:00,2020-08-20 19:00:00,32.0,35.86,8.280000060796738
2020-08-20 12:00:00,2020-08-20 20:00:00,32.0,37.28,4.690000042319298
2020-08-20 13:00:00,2020-08-20 21:00:00,32.0,37.31,2.600000068545341
2020-08-20 14:00:00,2020-08-20 22:00:00,32.0,37.29,0.2000000029802322
2020-08-20 15:00:00,2020-08-20 23:00:00,32.0,35.07,0.2000000029802322
2020-08-20 16:00:00,2020-08-21 06:00:00,32.0,38.44,0.0
2020-08-20 17:00:00,2020-08-21 07:00:00,32.0,38.48,0.0
2020-08-21 00:00:00,2020-08-21 08:00:00,32.0,37.25,0.0
2020-08-21 01:00:00,2020-08-21 09:00:00,32.0,37.39,0.0
2020-08-21 02:00:00,2020-08-21 10:00:00,32.0,37.38,0.0
2020-08-21 03:00:00,2020-08-21 11:00:00,32.0,37.36,0.0
2020-08-21 04:00:00,2020-08-21 12:00:00,32.0,37.39,0.0
2020-08-21 05:00:00,2020-08-21 13:00:00,32.0,37.32,0.0
2020-08-21 06:00:00,2020-08-21 14:00:00,32.0,37.28,0.0
2020-08-21 07:00:00,2020-08-21 15:00:00,32.0,37.39,0.0
2020-08-21 08:00:00,2020-08-21 16:00:00,32.0,37.26,0.2000000029802322
2020-08-21 09:00:00,2020-08-21 17:00:00,32.0,37.25,0.0
2020-08-21 10:00:00,2020-08-21 18:00:00,32.0,37.18,0.0
2020-08-21 11:00:00,2020-08-21 19:00:00,32.0,36.98,0.0
2020-08-21 12:00:00,2020-08-21 20:00:00,32.0,36.96,0.0
2020-08-21 13:00:00,2020-08-21 21:00:00,32.0,36.96,0.0
2020-08-21 14:00:00,2020-08-21 22:00:00,32.0,43.36,0.0
2020-08-21 15:00:00,2020-08-21 23:00:00,32.0,50.52,1.2000000029802322
2020-08-21 16:00:00,2020-08-22 06:00:00,32.0,38.44,1.80000002682209
2020-08-21 17:00:00,2020-08-22 07:00:00,32.0,37.06,11.43999980390072
2020-08-22 00:00:00,2020-08-22 08:00:00,32.0,18.89,0.0
2020-08-22 01:00:00,2020-08-22 09:00:00,13.9,6.63,0.0
2020-08-22 02:00:00,2020-08-22 10:00:00,0.0,5.92,0.0
2020-08-22 03:00:00,2020-08-22 11:00:00,0.0,5.9,0.0
2020-08-22 04:00:00,2020-08-22 12:00:00,0.0,6.02,0.0
2020-08-22 05:00:00,2020-08-22 13:00:00,0.0,6.08,0.0
2020-08-22 06:00:00,2020-08-22 14:00:00,0.0,6.09,0.0
2020-08-22 07:00:00,2020-08-22 15:00:00,0.0,6.12,0.2000000029802322
2020-08-22 08:00:00,2020-08-22 16:00:00,0.0,6.11,0.2000000029802322
2020-08-22 09:00:00,2020-08-22 17:00:00,0.0,6.15,0.0
2020-08-22 10:00:00,2020-08-22 18:00:00,0.0,6.04,0.0
2020-08-22 11:00:00,2020-08-22 19:00:00,0.0,6.12,0.0
2020-08-22 12:00:00,2020-08-22 20:00:00,0.0,6.1,0.0
2020-08-22 13:00:00,2020-08-22 21:00:00,0.0,6.07,0.0
2020-08-22 14:00:00,2020-08-22 22:00:00,0.0,6.09,0.0
2020-08-22 15:00:00,2020-08-22 23:00:00,0.0,6.05,0.0
2020-08-22 16:00:00,2020-08-23 06:00:00,0.0,4.05,0.0
2020-08-22 17:00:00,2020-08-23 07:00:00,0.0,4.04,0.0
2020-08-23 00:00:00,2020-08-23 08:00:00,0.0,4.02,0.0
2020-08-23 01:00:00,2020-08-23 09:00:00,0.0,3.95,0.0
2020-08-23 02:00:00,2020-08-23 10:00:00,0.0,3.82,0.2000000029802322
2020-08-23 03:00:00,2020-08-23 11:00:00,0.0,4.35,0.0
2020-08-23 04:00:00,2020-08-23 12:00:00,0.0,3.95,0.0
2020-08-23 05:00:00,2020-08-23 13:00:00,0.0,3.86,0.0
2020-08-23 06:00:00,2020-08-23 14:00:00,0.0,3.81,0.2399999946355819
2020-08-23 07:00:00,2020-08-23 15:00:00,0.0,4.06,0.0
2020-08-23 08:00:00,2020-08-23 16:00:00,0.0,4.02,0.0
2020-08-23 09:00:00,2020-08-23 17:00:00,0.0,4.08,0.0
2020-08-23 10:00:00,2020-08-23 18:00:00,0.0,4.12,0.0
2020-08-23 11:00:00,2020-08-23 19:00:00,0.0,4.18,0.0
2020-08-23 12:00:00,2020-08-23 20:00:00,0.0,4.15,0.0
2020-08-23 13:00:00,2020-08-23 21:00:00,0.0,4.0,0.0
2020-08-23 14:00:00,2020-08-23 22:00:00,0.0,3.95,0.0
2020-08-23 15:00:00,2020-08-23 23:00:00,0.0,3.92,0.0
2020-08-23 16:00:00,2020-08-24 06:00:00,0.0,3.99,0.0
2020-08-23 17:00:00,2020-08-24 07:00:00,0.0,3.92,0.0
2020-08-24 00:00:00,2020-08-24 08:00:00,0.0,4.08,0.0
2020-08-24 01:00:00,2020-08-24 09:00:00,0.0,4.25,0.0
2020-08-24 02:00:00,2020-08-24 10:00:00,0.0,4.28,0.0
2020-08-24 03:00:00,2020-08-24 11:00:00,0.0,4.29,0.0
2020-08-24 04:00:00,2020-08-24 12:00:00,0.0,4.32,0.0
2020-08-24 05:00:00,2020-08-24 13:00:00,0.0,4.3,0.0
2020-08-24 06:00:00,2020-08-24 14:00:00,0.0,4.34,0.0
2020-08-24 07:00:00,2020-08-24 15:00:00,0.0,20.78,0.0
2020-08-24 08:00:00,2020-08-24 16:00:00,15.5,35.22,0.0
2020-08-24 09:00:00,2020-08-24 17:00:00,32.0,35.32,0.0
2020-08-24 10:00:00,2020-08-24 18:00:00,32.0,35.31,0.0
2020-08-24 11:00:00,2020-08-24 19:00:00,32.0,35.28,0.0
2020-08-24 12:00:00,2020-08-24 20:00:00,32.0,35.25,0.0
2020-08-24 13:00:00,2020-08-24 21:00:00,32.0,35.24,0.0
2020-08-24 14:00:00,2020-08-24 22:00:00,32.0,34.49,0.0
2020-08-24 15:00:00,2020-08-24 23:00:00,32.0,32.89,0.0
2020-08-24 16:00:00,2020-08-25 06:00:00,32.0,3.96,0.0
2020-08-24 17:00:00,2020-08-25 07:00:00,32.0,4.58,0.0
2020-08-25 00:00:00,2020-08-25 08:00:00,0.0,5.12,0.0
2020-08-25 01:00:00,2020-08-25 09:00:00,0.0,5.17,0.0
2020-08-25 02:00:00,2020-08-25 10:00:00,0.0,5.35,0.0
2020-08-25 03:00:00,2020-08-25 11:00:00,0.0,5.47,0.0
2020-08-25 04:00:00,2020-08-25 12:00:00,0.0,6.33,0.0
2020-08-25 05:00:00,2020-08-25 13:00:00,0.0,8.52,0.0
2020-08-25 06:00:00,2020-08-25 14:00:00,0.0,13.56,0.0
2020-08-25 07:00:00,2020-08-25 15:00:00,0.0,35.22,0.0
2020-08-25 08:00:00,2020-08-25 16:00:00,32.0,35.42,0.0
2020-08-25 09:00:00,2020-08-25 17:00:00,32.0,35.22,0.0
2020-08-25 10:00:00,2020-08-25 18:00:00,32.0,35.47,0.0
2020-08-25 11:00:00,2020-08-25 19:00:00,32.0,35.18,0.0
2020-08-25 12:00:00,2020-08-25 20:00:00,32.0,38.17,0.0
2020-08-25 13:00:00,2020-08-25 21:00:00,32.0,37.93,0.0
2020-08-25 14:00:00,2020-08-25 22:00:00,32.0,34.56,0.0
2020-08-25 15:00:00,2020-08-25 23:00:00,32.0,34.3,0.0
2020-08-25 16:00:00,2020-08-26 06:00:00,32.0,18.44,0.0
2020-08-25 17:00:00,2020-08-26 07:00:00,32.0,11.22,0.0
2020-08-26 00:00:00,2020-08-26 08:00:00,7.5,3.48,0.0
2020-08-26 01:00:00,2020-08-26 09:00:00,0.0,4.02,0.0
2020-08-26 02:00:00,2020-08-26 10:00:00,0.0,4.31,0.0
2020-08-26 03:00:00,2020-08-26 11:00:00,0.0,4.85,0.0
2020-08-26 04:00:00,2020-08-26 12:00:00,0.0,7.02,0.0
2020-08-26 05:00:00,2020-08-26 13:00:00,0.0,13.56,0.0
2020-08-26 06:00:00,2020-08-26 14:00:00,3.7,35.22,0.0
2020-08-26 07:00:00,2020-08-26 15:00:00,32.0,35.31,0.0
2020-08-26 08:00:00,2020-08-26 16:00:00,32.0,35.42,0.0
2020-08-26 09:00:00,2020-08-26 17:00:00,32.0,36.41,0.0
2020-08-26 10:00:00,2020-08-26 18:00:00,32.0,35.58,0.0
2020-08-26 11:00:00,2020-08-26 19:00:00,32.0,35.42,0.0
2020-08-26 12:00:00,2020-08-26 20:00:00,32.0,36.28,0.0
2020-08-26 13:00:00,2020-08-26 21:00:00,32.0,37.28,0.0
2020-08-26 14:00:00,2020-08-26 22:00:00,32.0,37.25,0.0
2020-08-26 15:00:00,2020-08-26 23:00:00,32.0,37.27,0.0
2020-08-26 16:00:00,2020-08-27 06:00:00,32.0,18.44,0.0
2020-08-26 17:00:00,2020-08-27 07:00:00,32.0,11.22,0.0
2020-08-27 00:00:00,2020-08-27 08:00:00,32.0,24.76,0.0
2020-08-27 01:00:00,2020-08-27 09:00:00,21.3,7.0,0.0
2020-08-27 02:00:00,2020-08-27 10:00:00,0.0,6.39,0.0
2020-08-27 03:00:00,2020-08-27 11:00:00,0.0,6.82,0.0
2020-08-27 04:00:00,2020-08-27 12:00:00,0.0,6.94,0.0
2020-08-27 05:00:00,2020-08-27 13:00:00,0.0,7.25,0.0
2020-08-27 06:00:00,2020-08-27 14:00:00,0.0,7.42,0.0
2020-08-27 07:00:00,2020-08-27 15:00:00,0.0,12.56,0.0
2020-08-27 08:00:00,2020-08-27 16:00:00,8.0,28.22,0.0
2020-08-27 09:00:00,2020-08-27 17:00:00,28.0,28.35,0.0
2020-08-27 10:00:00,2020-08-27 18:00:00,24.0,28.51,0.0
2020-08-27 11:00:00,2020-08-27 19:00:00,24.0,28.47,0.2000000029802322
2020-08-27 12:00:00,2020-08-27 20:00:00,24.0,28.53,0.0
2020-08-27 13:00:00,2020-08-27 21:00:00,24.0,28.21,0.0
2020-08-27 14:00:00,2020-08-27 22:00:00,24.0,28.19,0.0
2020-08-27 15:00:00,2020-08-27 23:00:00,24.0,28.02,0.0
2020-08-27 16:00:00,2020-08-28 06:00:00,24.0,13.21,0.0
2020-08-27 17:00:00,2020-08-28 07:00:00,24.0,4.0,0.0
2020-08-28 00:00:00,2020-08-28 08:00:00,0.0,3.97,0.0
2020-08-28 01:00:00,2020-08-28 09:00:00,0.0,3.94,0.0
2020-08-28 02:00:00,2020-08-28 10:00:00,0.0,3.89,0.0
2020-08-28 03:00:00,2020-08-28 11:00:00,0.0,3.92,0.0
2020-08-28 04:00:00,2020-08-28 12:00:00,0.0,3.97,0.0
2020-08-28 05:00:00,2020-08-28 13:00:00,0.0,4.0,0.0
2020-08-28 06:00:00,2020-08-28 14:00:00,0.0,3.98,0.0
2020-08-28 07:00:00,2020-08-28 15:00:00,0.0,3.93,0.0
2020-08-28 08:00:00,2020-08-28 16:00:00,0.0,3.12,0.0
2020-08-28 09:00:00,2020-08-28 17:00:00,0.0,3.25,0.0
2020-08-28 10:00:00,2020-08-28 18:00:00,0.0,3.41,0.0
2020-08-28 11:00:00,2020-08-28 19:00:00,0.0,3.42,0.0
2020-08-28 12:00:00,2020-08-28 20:00:00,0.0,3.42,0.0
2020-08-28 13:00:00,2020-08-28 21:00:00,0.0,3.45,0.2399999946355819
2020-08-28 14:00:00,2020-08-28 22:00:00,0.0,3.46,0.0
2020-08-28 15:00:00,2020-08-28 23:00:00,0.0,3.41,0.0
2020-08-28 16:00:00,2020-08-29 06:00:00,0.0,3.36,0.0
2020-08-28 17:00:00,2020-08-29 07:00:00,0.0,3.41,0.0
2020-08-29 00:00:00,2020-08-29 08:00:00,0.0,3.28,0.0
2020-08-29 01:00:00,2020-08-29 09:00:00,0.0,3.32,0.0
2020-08-29 02:00:00,2020-08-29 10:00:00,0.0,3.37,0.0
2020-08-29 03:00:00,2020-08-29 11:00:00,0.0,3.23,0.0
2020-08-29 04:00:00,2020-08-29 12:00:00,0.0,3.17,0.0
2020-08-29 05:00:00,2020-08-29 13:00:00,0.0,3.05,0.0
2020-08-29 06:00:00,2020-08-29 14:00:00,0.0,3.12,0.0
2020-08-29 07:00:00,2020-08-29 15:00:00,0.0,3.18,0.0
2020-08-29 08:00:00,2020-08-29 16:00:00,0.0,3.22,0.0
2020-08-29 09:00:00,2020-08-29 17:00:00,0.0,3.17,0.0
2020-08-29 10:00:00,2020-08-29 18:00:00,0.0,3.12,0.0
