LVS/Hồ chứa/Ngày,Giờ_KaNak,Giờ_AnKhe,Tổng lưu lượng xả (m³/s)[Thực tế],Lưu lượng đến hồ (m³/s)
2021-08-01,0,6,0.0,23.27
2021-08-01,1,7,0.0,2.35
2021-08-01,2,8,0.0,2.32
2021-08-01,3,9,0.0,2.28
2021-08-01,4,10,0.0,2.23
2021-08-01,5,11,0.0,2.17
2021-08-01,6,12,0.0,1.78
2021-08-01,7,13,0.0,1.69
2021-08-01,8,14,0.0,1.72
2021-08-01,9,15,0.0,1.65
2021-08-01,10,16,0.0,1.58
2021-08-01,11,17,0.0,1.63
2021-08-01,12,18,0.0,1.57
2021-08-01,13,19,0.0,1.52
2021-08-01,14,20,0.0,1.66
2021-08-01,15,21,0.0,1.78
2021-08-01,16,22,0.0,1.96
2021-08-01,17,23,0.0,2.02
2021-08-02,0,6,0.0,1.86
2021-08-02,1,7,0.0,1.95
2021-08-02,2,8,0.0,1.79
2021-08-02,3,9,0.0,1.82
2021-08-02,4,10,0.0,1.67
2021-08-02,5,11,0.0,1.64
2021-08-02,6,12,0.0,1.59
2021-08-02,7,13,0.0,1.55
2021-08-02,8,14,0.0,1.49
2021-08-02,9,15,0.0,1.52
2021-08-02,10,16,0.0,1.48
2021-08-02,11,17,0.0,1.54
2021-08-02,12,18,0.0,1.57
2021-08-02,13,19,0.0,1.63
2021-08-02,14,20,0.0,1.88
2021-08-02,15,21,0.0,2.02
2021-08-02,16,22,18.1,2.15
2021-08-02,17,23,35.0,19.44
2021-08-03,0,6,35.0,36.77
2021-08-03,1,7,35.0,36.95
2021-08-03,2,8,35.0,36.83
2021-08-03,3,9,35.0,36.67
2021-08-03,4,10,35.0,36.74
2021-08-03,5,11,35.0,36.69
2021-08-03,6,12,35.0,36.58
2021-08-03,7,13,35.0,36.63
2021-08-03,8,14,35.0,36.55
2021-08-03,9,15,12.3,36.64
2021-08-03,10,16,0.0,13.83
2021-08-03,11,17,0.0,1.61
2021-08-03,12,18,0.0,1.54
2021-08-03,13,19,0.0,1.72
2021-08-03,14,20,0.0,2.02
2021-08-03,15,21,9.3,2.15
2021-08-03,16,22,35.0,11.25
2021-08-03,17,23,35.0,36.65
2021-08-04,0,6,35.0,36.94
2021-08-04,1,7,35.0,36.68
2021-08-04,2,8,35.0,36.85
2021-08-04,3,9,35.0,36.73
2021-08-04,4,10,35.0,36.67
2021-08-04,5,11,35.0,36.52
2021-08-04,6,12,35.0,36.57
2021-08-04,7,13,35.0,36.54
2021-08-04,8,14,5.3,36.49
2021-08-04,9,15,0.0,6.47
2021-08-04,10,16,0.0,2.37
2021-08-04,11,17,0.0,1.38
2021-08-04,12,18,0.0,1.54
2021-08-04,13,19,0.0,2.24
2021-08-04,14,20,0.0,2.37
2021-08-04,15,21,0.0,2.49
2021-08-04,16,22,15.6,3.24
2021-08-04,17,23,36.0,18.27
2021-08-05,0,6,36.0,38.67
2021-08-05,1,7,36.0,38.61
2021-08-05,2,8,36.0,37.73
2021-08-05,3,9,36.0,37.69
2021-08-05,4,10,36.0,37.67
2021-08-05,5,11,36.0,37.65
2021-08-05,6,12,36.0,37.61
2021-08-05,7,13,36.0,37.59
2021-08-05,8,14,1.8,37.55
2021-08-05,9,15,0.0,4.0
2021-08-05,10,16,0.0,2.23
2021-08-05,11,17,0.0,1.56
2021-08-05,12,18,0.0,2.74
2021-08-05,13,19,0.0,1.65
2021-08-05,14,20,0.0,1.67
2021-08-05,15,21,0.0,1.69
2021-08-05,16,22,31.8,1.86
2021-08-05,17,23,36.0,34.08
2021-08-06,0,6,36.0,39.72
2021-08-06,1,7,36.0,39.69
2021-08-06,2,8,36.0,37.86
2021-08-06,3,9,36.0,37.83
2021-08-06,4,10,36.0,37.78
2021-08-06,5,11,36.0,37.75
2021-08-06,6,12,36.0,37.73
2021-08-06,7,13,30.0,37.68
2021-08-06,8,14,0.0,31.59
2021-08-06,9,15,0.0,2.63
2021-08-06,10,16,0.0,2.56
2021-08-06,11,17,0.0,1.76
2021-08-06,12,18,0.0,1.73
2021-08-06,13,19,0.0,2.94
2021-08-06,14,20,0.0,3.12
2021-08-06,15,21,6.7,3.27
2021-08-06,16,22,40.0,8.94
2021-08-06,17,23,40.0,42.27
2021-08-07,0,6,40.0,41.94
2021-08-07,1,7,40.0,41.86
2021-08-07,2,8,0.0,41.76
2021-08-07,3,9,0.0,2.63
2021-08-07,4,10,0.0,2.59
2021-08-07,5,11,0.0,2.53
2021-08-07,6,12,0.0,2.25
2021-08-07,7,13,0.0,2.04
2021-08-07,8,14,0.0,1.92
2021-08-07,9,15,0.0,1.88
2021-08-07,10,16,0.0,2.12
2021-08-07,11,17,0.0,1.98
2021-08-07,12,18,0.0,2.02
2021-08-07,13,19,0.0,2.16
2021-08-07,14,20,0.0,1.94
2021-08-07,15,21,0.0,1.75
2021-08-07,16,22,0.0,1.86
2021-08-07,17,23,0.0,1.72
2021-08-08,0,6,0.0,13.87
2021-08-08,1,7,0.0,1.52
2021-08-08,2,8,0.0,1.78
2021-08-08,3,9,0.0,1.89
2021-08-08,4,10,0.0,2.02
2021-08-08,5,11,0.0,2.15
2021-08-08,6,12,0.0,1.92
2021-08-08,7,13,0.0,1.84
2021-08-08,8,14,0.0,1.98
2021-08-08,9,15,0.0,1.77
2021-08-08,10,16,0.0,1.62
2021-08-08,11,17,0.0,1.86
2021-08-08,12,18,0.0,1.95
2021-08-08,13,19,0.0,2.01
2021-08-08,14,20,0.0,2.08
2021-08-08,15,21,0.0,2.05
2021-08-08,16,22,0.0,1.93
2021-08-08,17,23,0.0,1.84
2021-08-09,0,6,0.0,1.74
2021-08-09,1,7,0.0,1.52
2021-08-09,2,8,0.0,1.66
2021-08-09,3,9,0.0,1.85
2021-08-09,4,10,0.0,2.02
2021-08-09,5,11,0.0,2.15
2021-08-09,6,12,0.0,2.06
2021-08-09,7,13,0.0,2.13
2021-08-09,8,14,0.0,2.21
2021-08-09,9,15,0.0,2.04
2021-08-09,10,16,0.0,1.96
2021-08-09,11,17,0.0,1.85
2021-08-09,12,18,0.0,1.98
2021-08-09,13,19,0.0,2.02
2021-08-09,14,20,0.0,2.07
2021-08-09,15,21,0.0,2.14
2021-08-09,16,22,38.0,2.23
2021-08-09,17,23,40.0,39.97
2021-08-10,0,6,14.7,41.54
2021-08-10,1,7,0.0,16.32
2021-08-10,2,8,0.0,2.56
2021-08-10,3,9,0.0,2.22
2021-08-10,4,10,0.0,2.05
2021-08-10,5,11,0.0,1.92
2021-08-10,6,12,0.0,1.87
2021-08-10,7,13,0.0,1.84
2021-08-10,8,14,0.0,1.82
2021-08-10,9,15,0.0,1.85
2021-08-10,10,16,0.0,1.83
2021-08-10,11,17,0.0,1.79
2021-08-10,12,18,0.0,1.82
2021-08-10,13,19,0.0,1.8
2021-08-10,14,20,0.0,2.31
2021-08-10,15,21,0.0,2.37
2021-08-10,16,22,0.0,2.43
2021-08-10,17,23,0.0,2.47
2021-08-11,0,6,0.0,4.0
2021-08-11,1,7,0.0,2.23
2021-08-11,2,8,0.0,2.19
2021-08-11,3,9,0.0,2.15
2021-08-11,4,10,0.0,2.19
2021-08-11,5,11,0.0,2.17
2021-08-11,6,12,0.0,2.13
2021-08-11,7,13,0.0,2.07
2021-08-11,8,14,0.0,1.98
2021-08-11,9,15,0.0,1.86
2021-08-11,10,16,0.0,1.82
2021-08-11,11,17,0.0,1.76
2021-08-11,12,18,0.0,1.73
2021-08-11,13,19,0.0,1.82
2021-08-11,14,20,0.0,1.58
2021-08-11,15,21,0.0,1.77
2021-08-11,16,22,0.0,2.35
2021-08-11,17,23,0.0,2.43
2021-08-12,0,6,0.0,2.74
2021-08-12,1,7,0.0,2.78
2021-08-12,2,8,0.0,2.75
2021-08-12,3,9,0.0,2.69
2021-08-12,4,10,0.0,2.63
2021-08-12,5,11,0.0,2.57
2021-08-12,6,12,0.0,2.49
2021-08-12,7,13,0.0,2.41
2021-08-12,8,14,0.0,2.34
2021-08-12,9,15,0.0,2.26
2021-08-12,10,16,0.0,2.19
2021-08-12,11,17,0.0,2.12
2021-08-12,12,18,0.0,2.04
2021-08-12,13,19,0.0,1.96
2021-08-12,14,20,0.0,2.88
2021-08-12,15,21,0.0,2.86
2021-08-12,16,22,0.0,2.83
2021-08-12,17,23,0.0,2.79
2021-08-13,0,6,0.0,2.49
2021-08-13,1,7,0.0,2.45
2021-08-13,2,8,0.0,2.37
2021-08-13,3,9,0.0,2.32
2021-08-13,4,10,0.0,2.27
2021-08-13,5,11,0.0,2.19
2021-08-13,6,12,0.0,2.12
2021-08-13,7,13,0.0,2.15
2021-08-13,8,14,0.0,1.98
2021-08-13,9,15,0.0,1.94
2021-08-13,10,16,0.0,1.79
2021-08-13,11,17,0.0,1.86
2021-08-13,12,18,0.0,1.75
2021-08-13,13,19,0.0,1.67
2021-08-13,14,20,0.0,1.82
2021-08-13,15,21,0.0,1.96
2021-08-13,16,22,0.0,2.02
2021-08-13,17,23,0.0,2.14
2021-08-14,0,6,0.0,1.97
2021-08-14,1,7,0.0,2.03
2021-08-14,2,8,0.0,2.08
2021-08-14,3,9,0.0,1.96
2021-08-14,4,10,0.0,1.92
2021-08-14,5,11,0.0,1.75
2021-08-14,6,12,0.0,1.84
2021-08-14,7,13,0.0,1.93
2021-08-14,8,14,0.0,2.02
2021-08-14,9,15,0.0,2.06
2021-08-14,10,16,0.0,2.12
2021-08-14,11,17,0.0,1.98
2021-08-14,12,18,0.0,1.74
2021-08-14,13,19,0.0,1.65
2021-08-14,14,20,0.0,1.78
2021-08-14,15,21,0.0,1.89
2021-08-14,16,22,0.0,1.66
2021-08-14,17,23,0.0,1.72
2021-08-15,0,6,0.0,1.77
2021-08-15,1,7,0.0,1.86
2021-08-15,2,8,0.0,1.74
2021-08-15,3,9,0.0,1.66
2021-08-15,4,10,0.0,1.63
2021-08-15,5,11,0.0,1.58
2021-08-15,6,12,0.0,1.54
2021-08-15,7,13,0.0,1.49
2021-08-15,8,14,0.0,1.56
2021-08-15,9,15,0.0,1.47
2021-08-15,10,16,0.0,1.53
2021-08-15,11,17,0.0,1.46
2021-08-15,12,18,0.0,1.67
2021-08-15,13,19,0.0,1.59
2021-08-15,14,20,0.0,1.72
2021-08-15,15,21,0.0,1.86
2021-08-15,16,22,0.0,1.68
2021-08-15,17,23,0.0,1.91
2021-08-16,0,6,0.0,1.91
2021-08-16,1,7,0.0,1.82
2021-08-16,2,8,0.0,1.75
2021-08-16,3,9,0.0,1.64
2021-08-16,4,10,0.0,1.68
2021-08-16,5,11,0.0,1.57
2021-08-16,6,12,0.0,1.59
2021-08-16,7,13,0.0,1.61
2021-08-16,8,14,0.0,1.65
2021-08-16,9,15,0.0,1.67
2021-08-16,10,16,0.0,1.72
2021-08-16,11,17,0.0,1.74
2021-08-16,12,18,0.0,1.77
2021-08-16,13,19,0.0,1.81
2021-08-16,14,20,0.0,1.83
2021-08-16,15,21,0.0,1.85
2021-08-16,16,22,24.3,2.37
2021-08-16,17,23,36.4,26.34
2021-08-17,0,6,36.4,38.21
2021-08-17,1,7,36.4,38.18
2021-08-17,2,8,36.4,38.15
2021-08-17,3,9,4.8,38.12
2021-08-17,4,10,0.0,7.23
2021-08-17,5,11,0.0,2.35
2021-08-17,6,12,0.0,2.13
2021-08-17,7,13,0.0,1.95
2021-08-17,8,14,0.0,1.91
2021-08-17,9,15,0.0,1.87
2021-08-17,10,16,0.0,1.85
2021-08-17,11,17,0.0,2.59
2021-08-17,12,18,0.0,2.43
2021-08-17,13,19,0.0,2.37
2021-08-17,14,20,0.0,2.42
2021-08-17,15,21,0.0,2.57
2021-08-17,16,22,35.1,3.5
2021-08-17,17,23,37.0,36.83
2021-08-18,0,6,37.0,38.77
2021-08-18,1,7,7.4,38.56
2021-08-18,2,8,0.0,11.22
2021-08-18,3,9,0.0,2.25
2021-08-18,4,10,0.0,2.27
2021-08-18,5,11,0.0,2.23
2021-08-18,6,12,0.0,2.12
2021-08-18,7,13,0.0,1.89
2021-08-18,8,14,0.0,1.85
2021-08-18,9,15,0.0,1.81
2021-08-18,10,16,0.0,1.79
2021-08-18,11,17,0.0,1.75
2021-08-18,12,18,0.0,1.73
2021-08-18,13,19,0.0,1.69
2021-08-18,14,20,0.0,1.72
2021-08-18,15,21,0.0,1.7
2021-08-18,16,22,0.0,1.73
2021-08-18,17,23,17.3,1.76
2021-08-19,0,6,5.0,38.69
2021-08-19,1,7,0.0,5.92
2021-08-19,2,8,0.0,1.87
2021-08-19,3,9,0.0,1.85
2021-08-19,4,10,0.0,1.81
2021-08-19,5,11,0.0,1.79
2021-08-19,6,12,0.0,1.82
2021-08-19,7,13,0.0,1.95
2021-08-19,8,14,0.0,2.06
2021-08-19,9,15,0.0,1.92
2021-08-19,10,16,0.0,1.88
2021-08-19,11,17,0.0,1.74
2021-08-19,12,18,0.0,1.91
2021-08-19,13,19,0.0,2.02
2021-08-19,14,20,0.0,2.17
2021-08-19,15,21,0.0,2.14
2021-08-19,16,22,0.0,1.98
2021-08-19,17,23,0.0,1.87
2021-08-20,0,6,0.0,1.73
2021-08-20,1,7,0.0,1.67
2021-08-20,2,8,0.0,1.96
2021-08-20,3,9,0.0,2.14
2021-08-20,4,10,0.0,2.22
2021-08-20,5,11,0.0,2.35
2021-08-20,6,12,0.0,2.18
2021-08-20,7,13,0.0,2.41
2021-08-20,8,14,0.0,2.36
2021-08-20,9,15,0.0,2.36
2021-08-20,10,16,0.0,2.38
2021-08-20,11,17,0.0,2.45
2021-08-20,12,18,0.0,2.32
2021-08-20,13,19,0.0,2.44
2021-08-20,14,20,0.0,2.25
2021-08-20,15,21,0.0,1.97
2021-08-20,16,22,0.0,1.86
2021-08-20,17,23,0.0,1.74
2021-08-21,0,6,0.0,1.79
2021-08-21,1,7,0.0,1.65
2021-08-21,2,8,0.0,1.72
2021-08-21,3,9,0.0,1.88
2021-08-21,4,10,0.0,2.02
2021-08-21,5,11,0.0,1.95
2021-08-21,6,12,0.0,1.86
2021-08-21,7,13,0.0,1.91
2021-08-21,8,14,0.0,2.14
2021-08-21,9,15,0.0,2.25
2021-08-21,10,16,0.0,2.12
2021-08-21,11,17,0.0,2.38
2021-08-21,12,18,0.0,2.02
2021-08-21,13,19,0.0,1.95
2021-08-21,14,20,0.0,1.78
2021-08-21,15,21,0.0,1.69
2021-08-21,16,22,33.4,1.75
2021-08-21,17,23,36.4,35.18
2021-08-22,0,6,36.4,38.58
2021-08-22,1,7,36.4,38.62
2021-08-22,2,8,36.4,38.12
2021-08-22,3,9,36.4,38.25
2021-08-22,4,10,24.3,38.06
2021-08-22,5,11,0.0,25.97
2021-08-22,6,12,0.0,1.86
2021-08-22,7,13,0.0,1.79
2021-08-22,8,14,0.0,1.74
2021-08-22,9,15,0.0,1.72
2021-08-22,10,16,0.0,1.79
2021-08-22,11,17,0.0,1.77
2021-08-22,12,18,0.0,2.08
2021-08-22,13,19,0.0,2.95
2021-08-22,14,20,0.0,11.22
2021-08-22,15,21,0.0,11.23
2021-08-22,16,22,0.0,11.25
2021-08-22,17,23,0.0,11.28
2021-08-23,0,6,0.0,2.27
2021-08-23,1,7,0.0,2.33
2021-08-23,2,8,0.0,2.19
2021-08-23,3,9,0.0,2.22
2021-08-23,4,10,0.0,2.18
2021-08-23,5,11,0.0,2.13
2021-08-23,6,12,0.0,2.15
2021-08-23,7,13,0.0,2.1
2021-08-23,8,14,0.0,1.98
2021-08-23,9,15,0.0,1.85
2021-08-23,10,16,0.0,11.22
2021-08-23,11,17,0.0,18.44
2021-08-23,12,18,0.0,19.22
2021-08-23,13,19,0.0,20.78
2021-08-23,14,20,0.0,13.56
2021-08-23,15,21,0.0,6.33
2021-08-23,16,22,0.0,6.35
2021-08-23,17,23,29.6,4.73
2021-08-24,0,6,37.0,38.87
2021-08-24,1,7,7.4,38.73
2021-08-24,2,8,0.0,9.72
2021-08-24,3,9,0.0,2.27
2021-08-24,4,10,0.0,22.19
2021-08-24,5,11,0.0,2.22
2021-08-24,6,12,0.0,2.15
2021-08-24,7,13,0.0,2.09
2021-08-24,8,14,0.0,2.13
2021-08-24,9,15,0.0,7.32
2021-08-24,10,16,0.0,11.22
2021-08-24,11,17,0.0,12.12
2021-08-24,12,18,0.0,10.33
2021-08-24,13,19,0.0,13.56
2021-08-24,14,20,0.0,13.57
2021-08-24,15,21,0.0,6.33
2021-08-24,16,22,7.1,12.06
2021-08-24,17,23,37.0,12.06
2021-08-25,0,6,37.0,38.75
2021-08-25,1,7,12.3,38.73
2021-08-25,2,8,0.0,13.72
2021-08-25,3,9,0.0,1.56
2021-08-25,4,10,0.0,1.72
2021-08-25,5,11,0.0,1.68
2021-08-25,6,12,0.0,1.75
2021-08-25,7,13,0.0,1.63
2021-08-25,8,14,0.0,1.59
2021-08-25,9,15,0.0,1.78
2021-08-25,10,16,0.0,1.66
2021-08-25,11,17,0.0,1.74
2021-08-25,12,18,0.0,1.82
2021-08-25,13,19,0.0,1.73
2021-08-25,14,20,0.0,1.65
2021-08-25,15,21,0.0,2.06
2021-08-25,16,22,31.4,2.12
2021-08-25,17,23,37.0,32.98
2021-08-26,0,6,6.2,38.63
2021-08-26,1,7,0.0,12.61
2021-08-26,2,8,0.0,1.79
2021-08-26,3,9,0.0,1.65
2021-08-26,4,10,0.0,1.68
2021-08-26,5,11,0.0,1.57
2021-08-26,6,12,0.0,1.54
2021-08-26,7,13,0.0,1.62
2021-08-26,8,14,0.0,1.49
2021-08-26,9,15,0.0,1.58
2021-08-26,10,16,0.0,2.17
2021-08-26,11,17,0.0,2.09
2021-08-26,12,18,0.0,2.12
2021-08-26,13,19,0.0,2.23
2021-08-26,14,20,0.0,2.15
2021-08-26,15,21,15.4,2.26
2021-08-26,16,22,37.0,17.08
2021-08-26,17,23,37.0,38.82
2021-08-27,0,6,0.0,12.61
2021-08-27,1,7,0.0,4.0
2021-08-27,2,8,0.0,4.0
2021-08-27,3,9,0.0,12.61
2021-08-27,4,10,0.0,4.0
2021-08-27,5,11,0.0,4.0
2021-08-27,6,12,0.0,12.61
2021-08-27,7,13,0.0,4.0
2021-08-27,8,14,0.0,12.61
2021-08-27,9,15,0.0,23.2
2021-08-27,10,16,0.0,10.78
2021-08-27,11,17,0.0,10.78
2021-08-27,12,18,0.0,10.78
2021-08-27,13,19,0.0,10.78
2021-08-27,14,20,0.0,15.39
2021-08-27,15,21,16.0,16.58
2021-08-27,16,22,37.0,31.25
2021-08-27,17,23,37.0,53.83
2021-08-28,0,6,0.0,34.88
2021-08-28,1,7,0.0,6.32
2021-08-28,2,8,0.0,2.54
2021-08-28,3,9,0.0,2.37
2021-08-28,4,10,0.0,2.28
2021-08-28,5,11,0.0,2.35
2021-08-28,6,12,0.0,2.47
2021-08-28,7,13,0.0,2.56
2021-08-28,8,14,0.0,4.67
2021-08-28,9,15,0.0,6.78
2021-08-28,10,16,0.0,6.73
2021-08-28,11,17,0.0,3.17
2021-08-28,12,18,0.0,6.28
2021-08-28,13,19,0.0,6.35
2021-08-28,14,20,24.7,7.02
2021-08-28,15,21,37.0,28.39
2021-08-28,16,22,37.0,40.27
2021-08-28,17,23,37.0,40.31
2021-08-29,0,6,37.0,41.59
2021-08-29,1,7,37.0,41.38
2021-08-29,2,8,37.0,38.84
2021-08-29,3,9,37.0,38.79
2021-08-29,4,10,37.0,38.77
2021-08-29,5,11,37.0,38.73
2021-08-29,6,12,37.0,38.69
2021-08-29,7,13,37.0,38.67
2021-08-29,8,14,4.9,38.63
2021-08-29,9,15,0.0,9.61
2021-08-29,10,16,0.0,4.52
2021-08-29,11,17,0.0,2.46
2021-08-29,12,18,0.0,2.43
2021-08-29,13,19,0.0,2.37
2021-08-29,14,20,0.0,3.07
2021-08-29,15,21,0.0,5.64
2021-08-29,16,22,33.9,6.23
2021-08-29,17,23,37.0,37.52
2021-08-30,0,6,37.0,39.92
2021-08-30,1,7,37.0,39.87
2021-08-30,2,8,37.0,38.84
2021-08-30,3,9,37.0,38.81
2021-08-30,4,10,37.0,38.79
2021-08-30,5,11,37.0,38.77
2021-08-30,6,12,37.0,38.75
2021-08-30,7,13,37.0,38.69
2021-08-30,8,14,37.0,38.63
2021-08-30,9,15,37.0,38.59
2021-08-30,10,16,37.0,39.64
2021-08-30,11,17,37.0,39.61
2021-08-30,12,18,37.0,39.58
2021-08-30,13,19,37.0,39.56
2021-08-30,14,20,37.0,39.67
2021-08-30,15,21,37.0,39.43
2021-08-30,16,22,37.0,39.36
2021-08-30,17,23,37.0,39.45
2021-08-31,0,6,37.0,38.58
2021-08-31,1,7,37.0,38.65
2021-08-31,2,8,37.0,38.72
2021-08-31,3,9,37.0,38.68
2021-08-31,4,10,37.0,38.65
2021-08-31,5,11,37.0,38.63
2021-08-31,6,12,37.0,38.72
2021-08-31,7,13,37.0,38.85
2021-08-31,8,14,37.0,38.68
2021-08-31,9,15,37.0,38.76
2021-08-31,10,16,19.1,38.91
2021-08-31,11,17,0.0,21.12
2021-08-31,12,18,0.0,3.2
2021-08-31,13,19,0.0,2.56
2021-08-31,14,20,0.0,2.47
2021-08-31,15,21,29.6,2.52
2021-08-31,16,22,37.0,31.95
2021-08-31,17,23,37.0,39.48
2021-09-01,0,6,37.0,40.28
2021-09-01,1,7,37.0,40.32
2021-09-01,2,8,37.0,39.88
2021-09-01,3,9,37.0,39.75
2021-09-01,4,10,37.0,39.52
2021-09-01,5,11,7.4,39.38
2021-09-01,6,12,0.0,11.05
2021-09-01,7,13,0.0,2.78
2021-09-01,8,14,0.0,3.16
2021-09-01,9,15,0.0,3.22
2021-09-01,10,16,0.0,3.54
2021-09-01,11,17,0.0,3.35
2021-09-01,12,18,0.0,4.01
2021-09-01,13,19,0.0,3.95
2021-09-01,14,20,0.0,3.48
2021-09-01,15,21,0.0,3.26
2021-09-01,16,22,13.6,3.38
2021-09-01,17,23,37.0,17.85
2021-09-02,0,6,37.0,41.77
2021-09-02,1,7,25.9,40.58
2021-09-02,2,8,0.0,27.96
2021-09-02,3,9,0.0,9.78
2021-09-02,4,10,0.0,3.31
2021-09-02,5,11,0.0,3.25
2021-09-02,6,12,0.0,3.12
2021-09-02,7,13,0.0,3.36
2021-09-02,8,14,0.0,3.22
2021-09-02,9,15,0.0,3.31
2021-09-02,10,16,0.0,3.45
2021-09-02,11,17,0.0,3.23
2021-09-02,12,18,0.0,18.76
2021-09-02,13,19,0.0,28.12
2021-09-02,14,20,0.0,10.67
2021-09-02,15,21,0.0,7.54
2021-09-02,16,22,0.0,6.32
2021-09-02,17,23,0.0,3.44
2021-09-03,0,6,0.0,2.87
2021-09-03,1,7,0.0,2.69
2021-09-03,2,8,0.0,2.82
2021-09-03,3,9,0.0,3.36
2021-09-03,4,10,0.0,3.41
2021-09-03,5,11,0.0,3.55
2021-09-03,6,12,0.0,3.47
2021-09-03,7,13,0.0,3.38
2021-09-03,8,14,0.0,3.45
2021-09-03,9,15,0.0,2.79
2021-09-03,10,16,0.0,2.39
2021-09-03,11,17,0.0,2.56
2021-09-03,12,18,0.0,2.47
2021-09-03,13,19,0.0,2.62
2021-09-03,14,20,0.0,1.74
2021-09-03,15,21,0.0,1.57
2021-09-03,16,22,1.8,1.53
2021-09-03,17,23,36.0,3.39
2021-09-04,0,6,36.0,46.87
2021-09-04,1,7,36.0,44.5
2021-09-04,2,8,36.0,44.56
2021-09-04,3,9,36.0,44.53
2021-09-04,4,10,36.0,40.82
2021-09-04,5,11,36.0,38.44
2021-09-04,6,12,36.0,38.35
2021-09-04,7,13,36.0,38.42
2021-09-04,8,14,36.0,38.57
2021-09-04,9,15,36.0,37.82
2021-09-04,10,16,25.8,37.76
2021-09-04,11,17,0.0,28.34
2021-09-04,12,18,0.0,2.68
2021-09-04,13,19,0.0,2.56
2021-09-04,14,20,0.0,13.75
2021-09-04,15,21,29.4,17.64
2021-09-04,16,22,36.0,49.27
2021-09-04,17,23,36.0,55.65
2021-09-05,0,6,36.0,61.72
2021-09-05,1,7,36.0,61.73
2021-09-05,2,8,36.0,51.11
2021-09-05,3,9,36.0,47.06
2021-09-05,4,10,36.0,38.44
2021-09-05,5,11,36.0,38.52
2021-09-05,6,12,36.0,38.46
2021-09-05,7,13,36.0,38.27
2021-09-05,8,14,36.0,37.98
2021-09-05,9,15,6.6,37.76
2021-09-05,10,16,0.0,8.34
2021-09-05,11,17,0.0,12.67
2021-09-05,12,18,0.0,15.28
2021-09-05,13,19,0.0,13.46
2021-09-05,14,20,0.0,13.37
2021-09-05,15,21,0.0,21.67
2021-09-05,16,22,34.8,21.65
2021-09-05,17,23,36.0,54.83
2021-09-06,0,6,36.0,49.03
2021-09-06,1,7,36.0,49.05
2021-09-06,2,8,36.0,47.87
2021-09-06,3,9,36.0,44.5
2021-09-06,4,10,36.0,39.63
2021-09-06,5,11,36.0,38.85
2021-09-06,6,12,36.0,38.76
2021-09-06,7,13,36.0,38.82
2021-09-06,8,14,36.0,38.69
2021-09-06,9,15,36.0,37.58
2021-09-06,10,16,36.0,37.52
2021-09-06,11,17,34.8,37.47
2021-09-06,12,18,0.0,36.43
2021-09-06,13,19,9.6,2.52
2021-09-06,14,20,36.0,12.49
2021-09-06,15,21,36.0,42.36
2021-09-06,16,22,36.0,43.03
2021-09-06,17,23,36.0,42.84
2021-09-07,0,6,36.0,43.12
2021-09-07,1,7,36.0,42.65
2021-09-07,2,8,36.0,43.47
2021-09-07,3,9,36.0,45.2
2021-09-07,4,10,36.0,45.22
2021-09-07,5,11,36.0,41.39
2021-09-07,6,12,36.0,38.6
2021-09-07,7,13,36.0,39.13
2021-09-07,8,14,36.0,43.41
2021-09-07,9,15,36.0,43.39
2021-09-07,10,16,36.0,43.45
2021-09-07,11,17,36.0,43.38
2021-09-07,12,18,36.0,43.42
2021-09-07,13,19,36.0,43.37
2021-09-07,14,20,36.0,44.56
2021-09-07,15,21,36.0,44.25
2021-09-07,16,22,36.0,44.78
2021-09-07,17,23,36.0,44.51
2021-09-08,0,6,36.0,44.84
2021-09-08,1,7,36.0,44.95
2021-09-08,2,8,36.0,45.16
2021-09-08,3,9,36.0,42.45
2021-09-08,4,10,36.0,38.44
2021-09-08,5,11,36.0,38.47
2021-09-08,6,12,36.0,38.35
2021-09-08,7,13,36.0,37.83
2021-09-08,8,14,36.0,37.56
2021-09-08,9,15,36.0,37.72
2021-09-08,10,16,30.0,37.86
2021-09-08,11,17,0.0,32.54
2021-09-08,12,18,0.0,12.56
2021-09-08,13,19,0.0,17.39
2021-09-08,14,20,0.0,35.86
2021-09-08,15,21,0.0,38.54
2021-09-08,16,22,0.0,39.68
2021-09-08,17,23,25.7,40.26
2021-09-09,0,6,35.0,43.08
2021-09-09,1,7,35.0,43.24
2021-09-09,2,8,35.0,40.27
2021-09-09,3,9,35.0,37.32
2021-09-09,4,10,35.0,37.54
2021-09-09,5,11,35.0,37.48
2021-09-09,6,12,35.0,37.53
2021-09-09,7,13,35.0,38.44
2021-09-09,8,14,35.0,38.47
2021-09-09,9,15,35.0,36.82
2021-09-09,10,16,4.1,36.78
2021-09-09,11,17,0.0,7.94
2021-09-09,12,18,0.0,8.93
2021-09-09,13,19,0.0,32.78
2021-09-09,14,20,0.0,38.64
2021-09-09,15,21,0.0,46.72
2021-09-09,16,22,0.0,54.68
2021-09-09,17,23,0.0,56.47
2021-09-10,0,6,35.0,54.72
2021-09-10,1,7,35.0,53.25
2021-09-10,2,8,35.0,54.32
2021-09-10,3,9,35.0,52.02
2021-09-10,4,10,35.0,46.82
2021-09-10,5,11,35.0,42.63
2021-09-10,6,12,35.0,37.42
2021-09-10,7,13,35.0,36.47
2021-09-10,8,14,35.0,38.19
2021-09-10,9,15,35.0,36.78
2021-09-10,10,16,22.2,39.43
2021-09-10,11,17,0.0,26.17
